backbone	0000027643
barbell	0000026953
big bang	0000028907
Boston bag	0000031944
bathtub	0000027486
baby	0000031229
comeback	0000006744
switchback	0000017487
Boccia	0000032034
scoreboard	0000017732
bar code	0000026916
bird watching	0000026937
scuba diving	0000017660
Blu-ray Disc	0000030699
bracelet	0000030758
beach	0000028521
black hole	0000030573
tablecloth	0000022957
cabinet	0000008335
aerobics	0000003272
cable	0000010307
scramble	0000017699
placebo	0000030551	0000030563
combination	0000012817
blacklist	0000030574
basic	0000031086
back	0000027635
black	0000030571
scrapbook	0000017697
back up	0000027638
cymbals	0000017270
balcony	0000028166
cobalt	0000012441
bacon	0000031084
cobra	0000012468
scuba	0000017659
dodge ball	0000024488
bodyguard	0000032064
windbreaker	0000002589
debate	0000022927
badge	0000027667
shoulder bag	0000016798
baking powder	0000031082
white board	0000032228
keyboard	0000007553
double play	0000020997
beads	0000028515
surfboard	0000012878
birthday	0000026919
handbook	0000028395
billiards	0000029479
ad-lib	0000000736
blizzard	0000030637
badminton	0000027772
band	0000028385
snowboard	0000017952
brand	0000030603
standby	0000017836
board	0000031755
barrier-free	0000028125
vegetable	0000031122
serial number	0000016843
brassiere	0000030552
eye bank	0000000100
beaker	0000028500
breaker	0000030741
teeball	0000022824
number plate	0000025705
seat belt	0000014054
barometer	0000028215
rebate	0000036673
beaver	0000028537
ferryboat	0000029812
prefab	0000030764
hamburger	0000028415
bagpipe	0000027319
bagel	0000031083
gamble	0000008356
boomerang	0000029789
gas burner	0000006113
tote bag	0000024094
mountain bike	0000032398
liberal	0000036675
bus terminal	0000027485
baton twirler	0000027781
businessman	0000028786
tambourine	0000021323
baritone	0000028148
bauxite	0000031740
blanket	0000030596
brake	0000030743
break	0000030744
bakery	0000031081
basket	0000027480
label	0000036422
volleyball	0000028184
portable	0000031749
blazer	0000030756
table	0000022956
battle	0000027774
tablet	0000020998
beam	0000028543
banner	0000027789
raspberry	0000036387
batter	0000027696
battery	0000027711
zebra	0000018867
base	0000031088
beat	0000028532
football	0000030309
softball	0000019858
bag	0000027636
tag rugby	0000020565
bashing	0000027680
hamburg	0000028416
bilingual	0000027140
baton twirling	0000027782
brainstorming	0000030753
batting	0000027708
global	0000009977
bungalow	0000028259
thumbnail	0000013621
biathlon	0000026978
bath	0000027470
alibi	0000001044
library	0000036321
basil	0000027463
biomass	0000026994
rainbow	0000037063
brain	0000030751
airbus	0000003266
banjo	0000028325
book talk	0000030266
bookmark	0000030267
blank	0000030593
ball	0000031779
balloon	0000028162
album	0000001069
motorboat	0000034467
baton	0000027778
turban	0000020005
taboo	0000020988
boat	0000031754
about	0000000767
bypass	0000027103
bar	0000026908
bass	0000027469	0000031089
bat	0000027718
tuba	0000021854	0000023328
tabu	0000020988
compact disc	0000012807
fact check	0000029655
delicacy	0000023342
accident	0000000294
democracy	0000023321
accordion	0000000381
social networking service	0000019593
cost performance	0000012166
cinema complex	0000014960
plate tectonics	0000030747
ice cream	0000000060
necklace	0000026404
eye contact	0000000045
catechin	0000006490
chocolate	0000022085
chance	0000021735
catcher	0000008327
commercial	0000012494
ceramics	0000018890
cracker	0000009822
cyclamen	0000014314
cancel	0000008349
contact lens	0000012768
Mecca	0000034207
accent	0000000310
accessory	0000000306
access	0000000307
crouching start	0000009801
coach	0000011687
scratch	0000017695
catch	0000008323
communication	0000012535
cocktail	0000005782
comical	0000012526
classic	0000009813
compact	0000012806
contact	0000012767
account	0000000182
cocoa	0000011934
red card	0000037143
cheerleading	0000021380
Field Athletic	0000029685
greeting card	0000009855
chandelier	0000015391
delicate	0000023344
model case	0000034649
folk dance	0000029823
dry cleaning	0000024724
guidance	0000005293
cartridge	0000005040
child seat	0000021664
direct mail	0000020427
panel discussion	0000027916
comedian	0000012552
pandemic	0000028379
time card	0000020369
decoration	0000023078
coordinate	0000011688
advice	0000000725
yellow card	0000001360
candle	0000008351
documentary	0000024177
dance	0000021259
dancer	0000021219
harpsichord	0000026950
mitochondria	0000033350
sandwich	0000013874
coin laundry	0000010998
cadmium	0000006517
dynamic	0000020294
candy	0000008350
card	0000005036
custard	0000006107
ace	0000003358
percentage	0000026920
acetylene	0000000531
screen saver	0000017703
caffeine	0000006618
interface	0000002511
poker face	0000031736
performance	0000027946
interchange	0000002506
challenge	0000021729
reclining seat	0000036550
cheetah	0000021389
time machine	0000020374
chimpanzee	0000022184
Christmas tree	0000009884
Christmas Eve	0000009883
chameleon	0000006758
Space Shuttle	0000017999
cashmere	0000006053
research	0000036563
scenario writer	0000014939
ice skate	0000000061
time capsule	0000020370
recreation	0000037093
transceiver	0000024762
creative	0000009867
case worker	0000010301
cleaner	0000009856
cleanser	0000009965
cereals	0000016842
entrance	0000003709
newscaster	0000026063
peace	0000028516
career	0000008346
cassette	0000006151
Hover craft	0000032126
facsimile	0000029653
jackknife	0000015338
cauliflower	0000006913
campfire	0000008355
car ferry	0000005047
cage	0000010297
searchlight	0000012868
change	0000021414
charge	0000021654
cleaning	0000009857
catering	0000010302
collagen	0000012598
category	0000006491
cottage	0000012301
title match	0000020290
clean hit	0000009865
athletic	0000000524
mechanism	0000034121
Merry Christmas	0000034288
machine	0000032588
chairperson	0000021397
hurricane	0000028134
archive	0000000003
shortcake	0000016567
hot cake	0000032042
hacker	0000027613
channel	0000021738
touch panel	0000020831
chapel	0000021719
orchestra	0000003971
cheap	0000021391
charter	0000021656
archery	0000000007
kilocalorie	0000009029
Micronesia	0000033100
social worker	0000019595
nickname	0000025923
air pocket	0000003269
camisole	0000008340
lip cream	0000036631
miracle	0000033564
claimer	0000009943
pelican	0000031253
clarinet	0000009842
calorie	0000006981
replica	0000037160
special	0000018003
recital	0000036567
literacy	0000036640
manicure	0000032795
container	0000012781
scenario	0000014938
reaction	0000036493
suitcase	0000017563
active	0000000315
jacket	0000015287
cake	0000010296
tackle	0000020802
packet	0000027356
racket	0000036373
lace	0000037067
recall	0000036559
clean	0000009861
lacquer	0000036394
clear	0000009850	0000009898
scale	0000017715
commentator	0000012561
romance	0000037413
cream	0000009858
announcer	0000000743
announce	0000000744
scanner	0000017656
canoe	0000006562
open car	0000004047
crane	0000009945
stance	0000017832
overcoat	0000004034
APEC	0000003364
pace	0000031090
supercar	0000017567
carpet	0000005048
space	0000017998
race	0000037068
care	0000010104
acre	0000003357
racer	0000037064
crater	0000009938
caster	0000008304
case	0000010299
sauce	0000019596
official	0000004594
infographics	0000002540
flow chart	0000030783
fancy	0000029669
scarf	0000017595
fact	0000029654
hacking	0000027633
charming	0000021660
graphic	0000009832
artistic swimming	0000000008
packing	0000027634
logical	0000037378
garlic	0000005051
magic	0000032570
pictogram	0000028696
organic	0000003949
cut glass	0000006450
go-cart	0000011682
rhythmical	0000036579
hyacinth	0000029287
Christian	0000009881
hijack	0000027037
physical	0000029696
champion	0000021740
Christmas	0000009882
chain	0000021398
potato chips	0000032067
chair	0000021396
charity	0000021728
chalk	0000022049
hammock	0000028445
patchwork	0000027707
launch	0000036460
march	0000032348
match	0000032720
anchor	0000001141
stopwatch	0000017909
arch	0000000006
crash	0000009824
chart	0000021658
cash	0000008321
chat	0000021707
watch	0000002636
yacht	0000036073
musician	0000033532
JICA	0000015219
claim	0000009944
musical	0000033531
climax	0000009799
location	0000037367
social	0000019592
plastics	0000030559
cinnamon	0000014934
romantic	0000037414
mosaic	0000034538
impact	0000002539
Coronavirus	0000012659
caption	0000008337
action	0000000301
auction	0000003962
panic	0000027893
curtain	0000005032
privacy	0000030534
jack	0000015335	0000015337
cloak	0000009973
slacks	0000018099
crank	0000009844
snack	0000017931
pack	0000027637
track	0000024739
local	0000037311
collar	0000006804
consultant	0000012738
cola	0000011699
top-class	0000024528
vocal	0000031738
crystal	0000009880
crawl	0000009980
acryl	0000000341
class	0000009817
comma	0000012832
company	0000007403
macro	0000032513
mascot	0000032600
camp	0000008354
campus	0000008353
muscat	0000032596
constant	0000012752
corona	0000012658
contrast	0000012789
scan	0000017657
tractor	0000024735
coat	0000011689
cap	0000008329
scrap	0000017696
car	0000005025
cart	0000005035
cast	0000008305
cat	0000008328
tact	0000020559
AD	0000003359	0000003360
sudden death	0000013549
wonderland	0000037786
saddle	0000013548
on demand	0000004957
address	0000000737
hard disk	0000026940
diamond	0000020393
android	0000001209
download	0000020438
AED	0000003354
universal design	0000035623
videogame	0000028971
headphone	0000031187
leadership	0000036506
eye shadow	0000000051
new media	0000026079
weekday	0000002572
emerald	0000003548
lavender	0000036423
leader	0000036504
reader	0000036505
stewardess	0000017842
forehand	0000029819
deflation	0000023284
default	0000023276
seafood	0000014060
hang glider	0000028269
gardening	0000005031
headlight	0000031188
heading	0000031201
magnitude	0000032497
garden	0000005033
grade	0000009939
head	0000031181
diphtheria	0000015045
dark horse	0000019999
handle	0000028399
handsome	0000028300
idea	0000000086	0000000087
multimedia	0000032905
dilemma	0000016915
medalist	0000034201
ladies	0000037146
detail	0000022913
media	0000034219
median	0000034170
demonstration	0000023327
dynamite	0000020293
invader	0000002549
adviser	0000000724
lead	0000036507
medal	0000034203
dental	0000023548
leotard	0000037076
pedal	0000031154
delta	0000023354
dream	0000024781
pendant	0000031371
tetrapod	0000023206
spade	0000018000
update	0000000661
trade	0000024907
date	0000022954
fast food	0000029642	0000029657
soft landing	0000019859
foundation	0000029672
forward	0000029833
draft	0000024750
digital	0000023098
gladiolus	0000009812
dragon	0000024738
drag	0000024741
guard	0000005038
main dish	0000034097
holiday	0000032177
Danish	0000023228
hand	0000028383
handy	0000028374
road show	0000037320
hard	0000026932
dash	0000020811
Indian	0000002520
audition	0000004018
Silk Road	0000016896
dial	0000020394
mandolin	0000032977
duralumin	0000016006
display	0000022893
pyramid	0000029466
radium	0000036375
stadium	0000017818
oxidant	0000004131
radio	0000036377
audio	0000004017
diary	0000020036
AIDS	0000003314
dark	0000019998
all-round	0000004079
almond	0000000012
laundry	0000036468
upload	0000000664
lard	0000036267
adult	0000000609
lady	0000037145
dam	0000021054
random	0000036459
DNA	0000022811
stand	0000017835
Sunday	0000013873
ODA	0000004016
password	0000027500
parody	0000028214
darts	0000020002
draw	0000024934
yard	0000034893
goalkeeper	0000011710
green peas	0000009864
teenager	0000022826
essential worker	0000003479
stainless steel	0000017896
entertainment	0000003679
release	0000036860
repeater	0000036663
sweet pea	0000017402
lifesaver	0000036319
fake news	0000029806
loose-leaf	0000036953
leaflet	0000036510
fastener	0000029658
safety net	0000018567
aggressive	0000000343
home game	0000031765
megaphone	0000034128
home page	0000031769
megahertz	0000034127
gelatine	0000018888
generation	0000014094
negative	0000026315
elegant	0000003584
league	0000036499
message	0000034212
share house	0000014079
Halloween	0000028210
telepathy	0000023360
leather	0000037097
athlete	0000000523
earphone	0000002325
heater	0000028518
theater	0000014013
satellite	0000013529
sentimental	0000019141
real time	0000036498
pineapple	0000027099
main event	0000034095
presentation	0000030759
tissue paper	0000022911
roller skate	0000037333
supermarket	0000017569
sneakers	0000017942
speaker	0000017978
enamel	0000003502
renewal	0000036648
Elevator	0000003588
palette	0000028190
lease	0000036501
amusement	0000000902
pen name	0000031388
treatment	0000024780
assessment	0000000529
ampere	0000001227
measure	0000034176
Esperanto	0000003451
eastern	0000001292
veteran	0000031202
repeat	0000036664
Easter	0000001291
sweater	0000018563
seesaw	0000014042
waffle	0000037660
grapefruit	0000009942
father	0000029639
filament	0000029708
influenza	0000002544
professional	0000030806
fine play	0000029651
festival	0000029808
manifesto	0000032796
first name	0000029641
fake	0000029805
full name	0000030722
loafer	0000037324
frame	0000030749
afternoon	0000000786
waterfront	0000002631
software	0000019855
wafers	0000002618
after	0000000783
safe	0000018564
safety	0000018566
night game	0000025078
gauge	0000010298
thermography	0000012880
large hill	0000036266
happening	0000027950
hearing	0000028491
hanger	0000028250
negotiation	0000026331
jigsaw puzzle	0000014308
role playing	0000037336
gasoline	0000006183
triangle	0000024723
irregular	0000002381
image	0000002291
magnesium	0000032498
streaming	0000017917
pipe-organ	0000027114
earring	0000002328
triage	0000024770
gallery	0000008345
angle	0000001147
angel	0000003673
sunglasses	0000013789
regular	0000037092
game	0000010310
mega	0000034100
programmer	0000030787
mangrove	0000032950
magnet	0000032499
orange	0000004881
range	0000037197
vegan	0000028501
storage	0000017918
page	0000031085
grape	0000009941
gear	0000007534	0000008262
gravure	0000009827
strategy	0000017915
target	0000020000
stage	0000017874
gate	0000010305
Vega	0000031101
healthy	0000031267
hairstyle	0000030979
rheumatism	0000036512	0000036754
sapphire	0000013581
manhole	0000032988
pamphlet	0000028430
hammer	0000028434
smartphone	0000018035
metaphor	0000034197
thermostat	0000012881
homestay	0000031767
at home	0000000656
hamster	0000027978
saxophone	0000013213
harness	0000026944
hyena	0000026987
Sherpa	0000014098
phrase	0000030745
therapy	0000018889
share	0000014078
heart	0000026931
earth	0000000005
wreath	0000036502
heat	0000028531
heavy	0000031228
initiative	0000002168
miniature	0000033411
orientation	0000004834
poinsettia	0000031433
jasmine	0000015312
question mark	0000009350
mistake	0000033186
weak point	0000002573
triple play	0000024861
melanin	0000034286
trampoline	0000024767
mineral	0000033420
terminal	0000020007
lap time	0000036411
realism	0000036495
personality	0000026922
Polynesia	0000032179
panelist	0000027912
interval	0000002510
stainless	0000017895
portal site	0000031750
trailer	0000024911
reality	0000036496
revival	0000036656
pantomime	0000028397
ammonite	0000001235
mannequin	0000032806
appointment	0000000826
nominate	0000026812
seminar	0000018875
near miss	0000025731
amenity	0000000917
part-timer	0000026938
part-time	0000026939
renovation	0000036652
sensation	0000019102
operation	0000004615
stationery	0000017875
panties	0000028375
antique	0000001198
trainer	0000024909
native	0000026284
naive	0000025035
private	0000030536
sepia	0000018860
waitress	0000002599
variety	0000028053
waiter	0000002596
jeans	0000014073
stalker	0000017900
make	0000034084
spokesman	0000018016
team work	0000021393
make-up	0000034085
maker	0000034083
market	0000032344
tanker	0000021175
takeout	0000022852	0000022947
peak	0000028506
steak	0000017873
skate	0000017712
mallet	0000032924
mantle	0000032978
mental	0000034359
maple syrup	0000034091
sample	0000013907
ampule	0000001226
metal	0000034202
lane	0000037074
personal	0000026923
panel	0000027915
planter	0000030601
penalty	0000031214
rental	0000037216
neutral	0000026071
talent	0000021134
overlap	0000004035
apple	0000000663
parsley	0000027505
player	0000030750
pleats	0000030619
pastel	0000027489
plate	0000030746
equal	0000001581
real	0000036497
laser	0000037065
alert	0000000952
travel	0000024752
relax	0000036859
relay	0000036864
seal	0000014064
sale	0000018571
sales	0000018572
slate	0000018157
steal	0000017840
asymmetry	0000000512
name	0000026294
one-man	0000037794
tournament	0000024097
manner	0000032777
superman	0000017570
mattress	0000032724
master	0000032603
steam	0000017839
team	0000021392
meat	0000033018
pennant	0000031216
spanner	0000017969
tenant	0000023217
Protestant	0000030799
season	0000014039
partner	0000026941
pattern	0000027520
patent	0000027763
peanut	0000028536
nature	0000026283
operator	0000004616
ropeway	0000037325
toaster	0000024087
paper	0000031096
spare	0000017996
tape	0000022955
rare	0000036995
tera	0000023332
water	0000002630
extra	0000003389
wear	0000002595
essay	0000003478
seat	0000014051
east	0000001294
taste	0000022891
sweat	0000017585
yeast	0000001295
save	0000018565
tea	0000022809
wave	0000002600
play-off	0000030740
staff	0000017825
flamingo	0000030585
frying pan	0000030535
flag	0000030569
fashion show	0000029662
fashion	0000029661
half	0000026946
flash	0000030575
inflation	0000002547
information	0000002541
April fool	0000003363
family	0000029663
final	0000029648
pilaf	0000029464
frustration	0000030560
fair	0000029800
frank	0000030592
platform	0000030577
formal	0000029826
futsal	0000030307
flat	0000030576
format	0000029825
fan	0000029667
sofa	0000019853
fax	0000029660
gag	0000008267
giga	0000007594
programming	0000030788
zigzag	0000014305
gang	0000008348
highway	0000026982
through pass	0000018145
almighty	0000004078
histogram	0000028830
straight	0000017919
anthology	0000001183
graph	0000009830
original	0000004847
sailing	0000018570
training	0000024910
walking	0000002628
ranking	0000036446
parking	0000026913
gorilla	0000012623
signal	0000014309
naming	0000026293
warming-up	0000002632
wrapping	0000036409
giant	0000015218
guitar	0000007958
lag	0000036337
gallon	0000006982
slogan	0000018169
goal	0000011708
galop	0000008347
glass	0000009818
mango	0000032953
program	0000030789
wagon	0000037583
gap	0000008330
sugar	0000015753
gray	0000009937
gas	0000006098
hospitality	0000031947
hairpin	0000030980
think tank	0000017047
silk hat	0000016895
normal hill	0000026663
triathlon	0000024721
humanism	0000029308
sportsmanship	0000018022
authority	0000004002
hair	0000030977
thank you	0000013782
hall	0000031777
slash	0000018100
shawl	0000016569
ham	0000027974
mammoth	0000032993
harmony	0000026955
shampoo	0000015397
sympathy	0000017268
smash	0000018042
short pants	0000016568
southpaw	0000013134
happy	0000027732
harp	0000026948
sharp	0000015214
squash	0000017616
hurray	0000030738
sash	0000013484
AI	0000003353
illumination	0000002375
initial	0000002170
imitation	0000002288
inspiration	0000002497
illustration	0000002339
aluminium	0000001075
simulation	0000015131
pavilion	0000027940
spiritual	0000017982
vitality	0000027082
motivation	0000034606
vitamin	0000028877
intonation	0000002529
innovation	0000002212
partition	0000026930
situation	0000014685
pianist	0000028488
raisin	0000037069
journalism	0000015213
journalist	0000015212
majority	0000032582
salmon pink	0000012883
kilowatt	0000009038
napkin	0000025446
install	0000002495
illustrator	0000002340
mail	0000034092
monorail	0000034738
nail	0000026289
plain	0000030752
sailor	0000018568
spiral	0000017962
quality	0000009355
rail	0000037073
survival	0000013561
trial	0000024722
virtual	0000026925
rival	0000036313
visual	0000028796
maximum	0000032460
main	0000034094
mansion	0000032964
uranium	0000003096
air pump	0000003270
instant	0000002494
rotation	0000037319
piano	0000028489
passion	0000027676
transistor	0000024763
station	0000017876
Nazis	0000025350
anti	0000001193
airport	0000003268
utopia	0000035450
oasis	0000003754
pair	0000030978
air	0000003264
artist	0000000009
assist	0000000471
waist	0000002610
visa	0000028746
taxi	0000020551
jam	0000015369
major	0000034175
jar	0000015209
JASマーク	0000015311
jazz	0000015307
plankton	0000030594
klaxon	0000009807
polka	0000032193
talk	0000024081
mark	0000032342
mask	0000032598
tank top	0000021195
rank	0000036447
tank	0000021192
okra	0000004186
spark	0000017956
all	0000004075
mall	0000034473
small	0000018083
squall	0000017736
rally	0000036427
normal	0000026662
salmon	0000012882
moral	0000034786
lamp	0000036479
LAN	0000036436
loan	0000037337
plan	0000030591
plant	0000030604
opal	0000004552
poplar	0000032133
popular	0000032130
patrol	0000027775
solar	0000019600
royalty	0000037240
total	0000024090
layout	0000037004
last spurt	0000036386
play	0000030739
ultra	0000003156
trawl	0000024935
last	0000036385
AM	0000003355
am	0000003356
sportswoman	0000018018
sportsman	0000018021
tomato	0000024649
mortar	0000034808
atom	0000000731
map	0000032732
spam	0000017971
stamp	0000017837
arm	0000000011
smart	0000018034
mast	0000032604
Xmas	0000009882
mat	0000032722
ATM	0000003361
max	0000032684
apron	0000003530
sonar	0000019808
snap	0000017932
pants	0000028369
pansy	0000028306
swan	0000018182
tuna	0000022558
potato	0000032066
passport	0000027491
atopy	0000000729
oar	0000004076
rotary	0000037316
razor	0000037098
roast	0000037313	0000037314
tarot	0000021137
toast	0000024088
parts	0000026927
strap	0000017914
spray	0000017994
part	0000026934
party	0000026929
wrap	0000036410
spa	0000017955
pass	0000027472
spats	0000017968
PTA	0000028525
tap	0000020847
squat	0000017708
AR	0000003352
star	0000017812
start	0000017813
straw	0000017922
art	0000000010
rat	0000036406
tar	0000020008
tray	0000024903
status	0000017877
stay	0000017870
USA	0000035361
sax	0000013476
watt	0000037658
vat	0000027719
tax	0000020800
wax	0000037655
bubble	0000027956
dribble	0000024860
dumbbell	0000021332
dubbing	0000020986
blueberry	0000030698
bye-bye	0000027102
bobsleigh	0000032132
Bible	0000027119
ribbon	0000036682
lobby	0000037407
BTBヨウ液	0000028528
BTB溶液	0000028528
BC	0000028509
double click	0000020995
public comment	0000027954
rock-climbing	0000037395
broccoli	0000030796
corned beef	0000012813
decibel	0000023103
woodblock	0000002911
celeb	0000018905
belt conveyor	0000031271
biotechnology	0000026992
public viewing	0000027955
sketchbook	0000017722
bench	0000031373
combine	0000012805
bucket	0000027355
cowbell	0000005442
subculture	0000013583
cyber	0000013073
BCG	0000028513
cyborg	0000013103
hibiscus	0000027107
school bus	0000017684
brunch	0000030602
brooch	0000030782
subscription	0000013584
biscuit	0000028828
public	0000027953
microbus	0000032363
block	0000030795
club	0000009829
Boy Scouts	0000031732
boycott	0000031426
cowboy	0000005443
bed	0000031183
breeder	0000030616
bird week	0000026935
borderline	0000031748
boy friend	0000031733
thoroughbred	0000013676
guidebook	0000005340
bridge	0000030649
good-bye	0000009644
bromide	0000030811
binder	0000027146
book end	0000030264
bulldozer	0000030718
blend	0000030774
doubles	0000020996
double	0000020993
rebound	0000036657
border	0000031747
building	0000029498
hybrid	0000027118
blind	0000030538
inbound	0000002538
bird	0000026933
blond	0000030820
bound	0000027153
BOD	0000028497
body	0000032063
reversible	0000036655
best seller	0000031127
beef	0000028539
flexible	0000030754
before	0000029217
beginner	0000028665
sherbet	0000015216
benzine	0000031355
ebon-ite	0000003536
web site	0000002620
emblem	0000003723
PET bottle	0000031186
member	0000034372
number one	0000025706
observer	0000004599
better	0000031140
briefs	0000030620
butterfly	0000027551
hemoglobin	0000031237
bluegill	0000030693
exhibition	0000003382
shuttle bus	0000015349
brother	0000030547
herb	0000026947
bike	0000027022
mobile	0000034745	0000034748
boiler	0000031430
subtitle	0000013585
turbine	0000020006
business	0000028785
biotope	0000028560
sky blue	0000017599
bell	0000031261
bloomers	0000030728
lobster	0000037409
trouble	0000024751
blouse	0000030540
bottle	0000032096
blues	0000030694
belt	0000031270
blue	0000030692
trombone	0000024959
number	0000025704
bumper	0000028414
bonnet	0000032293
bronze	0000030818
burner	0000026943
browser	0000030539
boxer	0000031815
butter	0000027515
buyer	0000027130
buzzer	0000030062
best	0000031124
tube	0000021859
web	0000002619
big	0000028904
bowling	0000031718	0000031776
bingo	0000029562
booing	0000029724
boring	0000031775
boxing	0000031821
butting	0000027709
blog	0000030786
LGBT	0000003580
BGM	0000028512
rugby	0000036366
bug	0000027257
biorhythm	0000026995
booth	0000029753
brush	0000030550
hub	0000027943
bikini	0000028666
omnibus	0000004654
bio	0000026991
jumbo	0000015398
job	0000016766
workbook	0000037461
knob	0000026770
book	0000030262
symbol	0000017309
