3R	0000013740	0000018109
4R	0000029820
5R	0000029649
5W1H	0000012222
abnormal	0000000792
about	0000000767
acacia	0000000194
academy	0000000204
accent	0000000310
access	0000000307
accessory	0000000306
accident	0000000294
accordion	0000000381
account	0000000182
ace	0000003358
acetylene	0000000531
acre	0000003357
acrobat	0000000344
acryl	0000000341
action	0000000301
active	0000000315
AD	0000003359	0000003360
Adam	0000000598
adapter	0000000569
additional time	0000000676
address	0000000737
ad-lib	0000000736
adrenaline	0000000738
adult	0000000609
advice	0000000725
adviser	0000000724
AED	0000003354
aerobics	0000003272
after	0000000783
after care	0000000784
afternoon	0000000786
aggressive	0000000343
AI	0000003353
AIDS	0000003314
air	0000003264
air bag	0000003267
airbus	0000003266
airmail	0000003271
air pocket	0000003269
airport	0000003268
air pump	0000003270
alarm	0000000953
album	0000001069
alert	0000000952
alibi	0000001044
all	0000004075
all-round	0000004079
all-star	0000004077
almighty	0000004078
almond	0000000012
aloha	0000001098
aloha shirt	0000001099
alphabet	0000001070
Altair	0000001064
aluminium	0000001075
AM	0000003355
am	0000003356
amaryllis	0000000884
amateur	0000000860
ambassador	0000001222
amenity	0000000917
American football	0000000925
ammonia	0000001236
ammonite	0000001235
amoeba	0000000889	0000000911
ampere	0000001227
ampule	0000001226
amusement	0000000902
anagram	0000000749
analog	0000000755
analogue	0000000755
anchor	0000001141
android	0000001209
angel	0000003673
angle	0000001147
animation	0000000760
anniversary	0000000758
announce	0000000744
announcer	0000000743
Antares	0000001189
antenna	0000001201
antenna shop	0000001202
anthology	0000001183
anti	0000001193
antique	0000001198
apartheid	0000000773
APEC	0000003364
appeal	0000000776
apple	0000000663
application	0000000816
appointment	0000000826
approach	0000000821
April fool	0000003363
apron	0000003530
aquarium	0000000288
AR	0000003352
arcade	0000000004
arch	0000000006
archery	0000000007
archive	0000000003
area	0000003561
arena	0000001020
arm	0000000011
aroma	0000001100
arrange	0000001095
art	0000000010
artist	0000000009
artistic swimming	0000000008
ASEAN	0000000527
asparagus	0000000519
asphalt	0000000520
assessment	0000000529
assist	0000000471
assistant	0000000470
asymmetry	0000000512
athlete	0000000523
athletic	0000000524
at home	0000000656
ATM	0000003361
atom	0000000731
atopy	0000000729
at random	0000000734
attack	0000000565
attraction	0000000733
auction	0000003962
audio	0000004017
audition	0000004018
aura	0000004072
aurora	0000004080
authority	0000004002
automatic	0000004025
automation	0000004026
avocado	0000000829
away	0000000119
aye-aye	0000000017
baby	0000031229
back	0000027635
backbone	0000027643
backhand	0000027642
back number	0000027640
backpack	0000027641
back up	0000027638
backyard	0000027645
bacon	0000031084
bacteria	0000027315
badge	0000027667
badminton	0000027772
bag	0000027636
bagel	0000031083
bagpipe	0000027319
bakery	0000031081
baking powder	0000031082
balance	0000028116
balcony	0000028166
ball	0000031779
ball bearing	0000031782
balloon	0000028162
banana	0000027845
band	0000028385
bandanna	0000028360
banjo	0000028325
banner	0000027789
bar	0000026908
barbecue	0000026952
barbell	0000026953
bar code	0000026916
bargain sale	0000026915
baritone	0000028148
barometer	0000028215
barrack	0000028076
barricade	0000028133
barrier-free	0000028125
base	0000031088
baseball	0000031092
base camp	0000031091
bashing	0000027680
basic	0000031086
basil	0000027463
basket	0000027480
basketball	0000027481
bass	0000027469	0000031089
bat	0000027718
bath	0000027470
bathtub	0000027486
baton	0000027778
baton twirler	0000027781
baton twirling	0000027782
batter	0000027696
battery	0000027711
batting	0000027708
battle	0000027774
bauxite	0000031740
bazaar	0000027382
BC	0000028509
BCG	0000028513
beach	0000028521
beach sandals	0000028522
beads	0000028515
beaker	0000028500
beam	0000028543
beat	0000028532
beaver	0000028537
bed	0000031183
beef	0000028539
before	0000029217
beginner	0000028665
bell	0000031261
belt	0000031270
belt conveyor	0000031271
bench	0000031373
benzine	0000031355
best	0000031124
best seller	0000031127
better	0000031140
BGM	0000028512
biathlon	0000026978
Bible	0000027119
big	0000028904
big bang	0000028907
big data	0000028906
bike	0000027022
bikini	0000028666
bilingual	0000027140
billiards	0000029479
binder	0000027146
bingo	0000029562
bio	0000026991
biomass	0000026994
biorhythm	0000026995
biotechnology	0000026992
biotope	0000028560
bird	0000026933
bird watching	0000026937
bird week	0000026935
birthday	0000026919
biscuit	0000028828
black	0000030571
black bass	0000030572
black hole	0000030573
blacklist	0000030574
blank	0000030593
blanket	0000030596
blazer	0000030756
blend	0000030774
blind	0000030538
blizzard	0000030637
block	0000030795
blog	0000030786
blond	0000030820
bloomers	0000030728
blouse	0000030540
blue	0000030692
blueberry	0000030698
bluegill	0000030693
blues	0000030694
Blu-ray Disc	0000030699
board	0000031755
boat	0000031754
bobsleigh	0000032132
Boccia	0000032034
BOD	0000028497
body	0000032063
bodyguard	0000032064
boiler	0000031430
bolt	0000032196
bonnet	0000032293
bonus	0000031757
