以下	0000000148
以内	0000000408
以前	0000000266
以外	0000000149
以後	0000000196
以降	0000000197
仮装	0000001463
仲介	0000009349
仲立	0000010627
仲裁	0000009372
任免	0000010865
任務	0000010858
任命	0000010859
任官	0000010834
任期	0000010835
任用	0000010867
企業	0000001990
伎倆	0000002854
休会	0000002289
休息	0000002334
休戦	0000002332
休日	0000002313	0000002316
休暇	0000002288
休止	0000002310
休職	0000002325
会員	0000000909
会期	0000000941
会派	0000001197
会社	0000001087
会計	0000000956
会議	0000000942
伺イ	0000000550
但書	0000009013
住居	0000006339
住所	0000006405
住民	0000006495
体刑	0000008799
体罰	0000008926
余罪	0000013543
作成	0000005319
作為	0000005312
作製	0000005320
併任	0000012129
併合	0000012111
併科	0000012099
併給	0000012103
使用	0000006772
使者	0000005670
例文	0000013897
供与	0000002756
供用	0000002758
供託	0000002639
供述	0000002467
依ル	0000013617
価格	0000001250
価額	0000001251
侵ス	0000000856
侵入	0000007644
侵奪	0000007620
侵害	0000007441
侵略	0000007696
係属	0000003288
係船	0000003285
保佐	0000012643
保健	0000012568
保安	0000012222
保有	0000012788
保母	0000012786
保留	0000012791
保税	0000012718
保管	0000012555
保証	0000012676
保護	0000012621
保釈	0000012661
保険	0000012569
保障	0000012677
信任	0000007645
信徒	0000007638
信教	0000007474
信書	0000007546
信条	0000007550
信者	0000007539
信託	0000007602
信証	0000007549
修了	0000006525
修士	0000006400
修正	0000006424
修理	0000006523
修繕	0000006431
俸給	0000012289
倉庫	0000008393
個人	0000004724
倒産	0000010064
借地	0000006266
借家	0000006278	0000006303
借方	0000001631
停会	0000009686
停年	0000009772
停止	0000009727
停職	0000009743
停車	0000009739
偽リ	0000000398
偽作	0000002071
偽計	0000002028
偽証	0000002106
偽造	0000002133
傍系	0000012297
傍聴	0000012380
傍論	0000012548
催告	0000005029
傭人	0000013503
傭兵	0000013509
債券	0000004985
債務	0000005246
債権	0000004986
傷害	0000006789
僧侶	0000008537
僻地	0000012143
償ウ	0000009654
償却	0000006859
償還	0000006844
元号	0000003510
元帳	0000013233
元本	0000001883
元物	0000003646
元老	0000003731
元首	0000003569
充当	0000006466
兇器	0000002424
先例	0000008356
先占	0000008238
免官	0000013160
免税	0000013167
免職	0000013166
免許	0000013161
免訴	0000013179
免責	0000013169
免除	0000013165
児童	0000005971
入会	0000000460
入国	0000010777
入札	0000010783
入浜	0000000465
入社	0000010791
入籍	0000010794
全損	0000008251
公事	0000003007
公使	0000003994
公債	0000003982
公僕	0000004321
公判	0000004257
公務	0000004332
公募	0000004303
公印	0000003789
公吏	0000004371
公告	0000003970
公団	0000004185
公園	0000003807
公報	0000004305
公売	0000004253
公安	0000003747
公害	0000003812
公布	0000004274
公平	0000004294
公序	0000004036
公庫	0000003964
公文	0000004290
公有	0000004346
公権	0000003951
公正	0000004066
公民	0000004327
公水	0000004065
公法	0000004304
公海	0000003809
公然	0000004123
公物	0000004285
公用	0000004355
公益	0000003797
公示	0000003997
公社	0000004020
公租	0000004136
公立	0000004374
公約	0000004345
公署	0000004035
公職	0000004052
公船	0000004121
公衆	0000004025
公表	0000004272
公訴	0000004137
公証	0000004038
公認	0000004245
公課	0000003808
公道	0000004217
公選	0000004122
公金	0000003915
公開	0000003810
六法	0000014071
共助	0000002474
共有	0000002746
共済	0000002454
共犯	0000002717
共用	0000002757
共謀	0000002721
兵力	0000012132
兵器	0000012102
典獄	0000009918
典範	0000009976
兼掌	0000003574
兼職	0000003583
内乱	0000010622
内債	0000010598
内地	0000010612
内妻	0000010597
内定	0000010614
内局	0000010587
内戦	0000010609
内水	0000010602
内海	0000010568
内示	0000010600
内縁	0000010567
内覧	0000010623
内訓	0000010588
内金	0000000579
内閣	0000010569
再任	0000005171
再婚	0000005033
再審	0000005084
再犯	0000005179
再致	0000005140
再議	0000004967
冤罪	0000000786
処分	0000007382
処断	0000007346
処理	0000007417
処置	0000007348
処罰	0000007379
処遇	0000007254
凶器	0000002424
出動	0000006640
出向	0000006616
出国	0000006617
出捐	0000006608
出水	0000006634
出生	0000006629
出納	0000007738
出資	0000006625
出頭	0000006641
出願	0000006609
分家	0000012052
分掌	0000012058
分損	0000012077
分権	0000012053
分筆	0000012080
分籍	0000012072
分課	0000012028
分賦	0000012082
分限	0000012054
切符	0000002181
刑事	0000003226
刑名	0000003356
刑期	0000003161
刑法	0000003347
刑罰	0000003328
列席	0000013909
初日	0000007376
初犯	0000007381
判事	0000011270
判例	0000011301
判断	0000011284
判決	0000011215
別居	0000012147
別科	0000012146
別表	0000012153
利子	0000013689
利息	0000013703
利札	0000013688	0000013741
利権	0000013665
利率	0000013840
利益	0000013633
到達	0000010139
制令	0000008018
制定	0000007930
制服	0000007972
制止	0000007867
制裁	0000007846
削ル	0000003391
削除	0000005318
前文	0000008324
前段	0000008262
前科	0000008144
前者	0000008217
副本	0000011690
副署	0000011674
割印	0000014099
割引	0000014100
割符	0000005243	0000014095	0000014105
割譲	0000001506
割賦	0000001510
創作	0000008429
剽窃	0000011543
劇場	0000003385
劇薬	0000003387
加工	0000001363
加算	0000001368
加給	0000001272
助役	0000007408
助法	0000007392
助言	0000007318
労災	0000013955
効力	0000004386
勅令	0000009542
勅書	0000009524
勅語	0000009523
動機	0000010019
動物	0000010167
動産	0000010065
動議	0000010020
勘定	0000001800
勘案	0000001697
募金	0000012563
募集	0000012665
勧告	0000001754
勧奨	0000001798
勧誘	0000001889
勲章	0000003126
勾引	0000003790
勾留	0000004378
化体	0000001481
区域	0000002989
区長	0000003021
医師	0000000216
医業	0000000169
医療	0000000472
医籍	0000000264
卑属	0000011424
協会	0000002404
協定	0000002648
協約	0000002743
協議	0000002426	0000002428
協賛	0000002462
博士	0000011107
占有	0000008333
占用	0000008349
占領	0000008353
印形	0000000504
印影	0000000493
印税	0000000521
印章	0000000516
印紙	0000000509
印鑑	0000000501
印顆	0000000494
危険	0000002043
即位	0000008561
却下	0000002274
厚生	0000004069
原価	0000003465
原告	0000003521
原審	0000003599
原形	0000003495
原料	0000003724
原本	0000003682
原案	0000003447
原状	0000003577
原種	0000003570
原簿	0000003656
原資	0000003553
参与	0000005440
参事	0000005416
参加	0000005383
参議	0000005392
参酌	0000005418
又ハ	0000012863
及ビ	0000000887
反致	0000011287
反訴	0000011275
反証	0000011273
収入	0000006473
収去	0000006338
収受	0000006403
収容	0000006512
収用	0000006511
収益	0000006314
収監	0000006328
収納	0000006481
取引	0000010532
取極	0000010494
受任	0000006661
受刑	0000006558
受理	0000006686
受継	0000000559	0000006559
受託	0000006591
受諾	0000006592
受領	0000006688
叙位	0000006770
口座	0000003981
口頭	0000004216
古物	0000004865
召喚	0000006843
召集	0000007005
台帳	0000008902
号俸	0000004307
司書	0000005691
司法	0000006090
各省	0000001290
合体	0000001507
合併	0000001512
合区	0000003921
合意	0000003757
合憲	0000003953
合有	0000004347
合法	0000004308
合筆	0000001509	0000004271
合算	0000001505
合議	0000003861
同意	0000009999
同権	0000010055
名勝	0000013129
名字	0000012965
名称	0000013128
名義	0000013119
名誉	0000013138
吏員	0000013632
君主	0000003119
否認	0000011454
呈示	0000009728
告発	0000004651
告知	0000004633
告示	0000004587
告訴	0000004622
周旋	0000006430
命令	0000013147
命名	0000013137
和解	0000014085
和議	0000014089
唆ス	0000008689
唖者	0000000061
商事	0000006980
商人	0000007085
商号	0000006918
商品	0000007163
商業	0000006865
商標	0000007152
商法	0000007175
商港	0000006917
商船	0000007043
問屋	0000009994	0000010563
啞者	0000000061
善意	0000008131
喚問	0000001887
喪失	0000008439
営利	0000000726
営団	0000000720
営業	0000000674
営繕	0000000712
嘱託	0000007272
器具	0000002027
囚人	0000006415
回付	0000001212
回避	0000001204
因ル	0000013617
団体	0000009111
団地	0000009130
囲障	0000000249
図画	0000007768	0000010213
国事	0000004588
国会	0000004759
国体	0000004631
国債	0000004433
国務	0000004681
国宝	0000004652
国家	0000004756
国庫	0000004823
国後	0000003027
国憲	0000004821
国政	0000004593
国有	0000004686
国権	0000004820
国民	0000004656
国法	0000004653
国璽	0000004589
国税	0000004594
国立	0000004702
国章	0000004592
国籍	0000004611
国葬	0000004623
国親	0000003029
国連	0000004706
国道	0000004639
国鉄	0000004638
土地	0000010400	0000010427
圧迫	0000000081
在任	0000005172
在職	0000005081
地主	0000006034
地代	0000005758	0000009221
地価	0000009195
地券	0000009206
地区	0000009203
地域	0000009169
地番	0000009240
地目	0000009320
地租	0000009217
地積	0000009215
地籍	0000009216
型式	0000001486	0000003231
埋葬	0000012844
執行	0000005844
基因	0000001925
基準	0000002096
基線	0000002130
基金	0000002024
報償	0000012326
報告	0000012303
報奨	0000012324
報復	0000012472
報賞	0000012325
報酬	0000012320
場合	0000010983
場屋	0000006786
墓地	0000012755
増資	0000008435
墳墓	0000012085
壊乱	0000001238
士族	0000005755
声明	0000007998
声紋	0000008008
売主	0000000621
売却	0000011005
売春	0000011028
売買	0000011079
変乱	0000012210
変造	0000012196
外債	0000001064
外地	0000001170
外局	0000000950
外縁	0000000922
外貨	0000000923
外資	0000001078
夜間	0000013251
大使	0000008835
大学	0000008765
大権	0000008801
大臣	0000008869
大赦	0000008840
天引	0000009977
天皇	0000009963
夫婦	0000011586
夫権	0000011701
失効	0000005843
失官	0000005831
失業	0000005833
失職	0000005912
失踪	0000005914
契印	0000003142
契約	0000003357
女子	0000007328
女王	0000007234
女系	0000007317
始期	0000005508
委付	0000000427
委任	0000000412
委員	0000000143
委嘱	0000000260
委棄	0000000152
委託	0000000283
委譲	0000000252
姦淫	0000001711
姦通	0000001853
姻族	0000000522
威力	0000000489
威迫	0000000424
婚姻	0000004912
婚約	0000004945
媒介	0000010998
嫌疑	0000003480
嫡出	0000009324	0000009834
嫡子	0000009322
嫡母	0000009330	0000009840
子法	0000006089
学位	0000001276
学制	0000001297
学則	0000001301
学区	0000001494
学士	0000001284
学校	0000001495
学生	0000001296
学長	0000001305
学齢	0000001354
宅地	0000008984
完成	0000001802
宗教	0000006340
宗派	0000006482
官僚	0000001912
官制	0000001803
官吏	0000001893
官報	0000001880
官庁	0000001851
官房	0000001879
官有	0000001888
官業	0000001728
官没	0000001882
官紀	0000001727
官署	0000001796
官職	0000001801
定価	0000009685
定員	0000009683
定年	0000009772
定役	0000009684
定数	0000009747
定期	0000009694
定款	0000009692
定限	0000009723
実印	0000005823
実子	0000005899
実家	0000005826
実方	0000005830
実証	0000005910
実費	0000005924
宣告	0000008203
宣戦	0000008239
宣言	0000008194
宣誓	0000008230
家主	0000013295
家団	0000001487
家屋	0000001248
家族	0000001467
家督	0000001526
家賃	0000013284
容認	0000013502
寄付	0000002211
寄蔵	0000002132
寄託	0000002172
寄附	0000002211
寡占	0000001448
寡夫	0000001543
寡婦	0000001544
寡額	0000001252
審判	0000007653
審問	0000007666
審尋	0000007556
審査	0000007504
審決	0000007478
審理	0000007688
審級	0000007471
審訊	0000007556
審議	0000007464
対価	0000008760
対審	0000008868
対抗	0000008805
対照	0000008845
対質	0000008837
封印	0000011574
封鎖	0000011576
専売	0000008274
専決	0000008190
尊属	0000008739
尊重	0000008743
尋問	0000007667
小作	0000004709
少年	0000007103
就任	0000006479
就籍	0000006428
居住	0000002815
居宅	0000002836
居室	0000002814
居所	0000002823
属具	0000008564
属国	0000008700
履行	0000013667
岩石	0000001817
巡査	0000006725
巡閲	0000006701
工場	0000004040
工賃	0000004194
市制	0000005724
市場	0000005694
布告	0000011713
布達	0000011785
帆船	0000011274
師団	0000005773
帰休	0000001987
帰化	0000001950
帰属	0000002143
常会	0000006791
常例	0000007229
常勤	0000006883
常習	0000007007
幇助	0000012322
幫助	0000012322
干渉	0000001797
干預	0000001891
平民	0000012131
平等	0000011545
年休	0000010878
年号	0000010887
年度	0000010892
年賦	0000010893
年金	0000010879
年齢	0000010896
幹事	0000001784
幼児	0000013483
幼年	0000013505
広告	0000003971
広報	0000004306
底荷	0000008585
店舗	0000009984
府令	0000012009
府県	0000011703
庶務	0000007393
庶子	0000007326
廃案	0000010993
廃棄	0000011001
廃止	0000011022
廃職	0000011039
廃除	0000011031
延会	0000000774
延納	0000000795
延長	0000000794
廷吏	0000009778
建坪	0000009032
建物	0000009033
建議	0000003479
弁償	0000012193
弁明	0000012207
弁済	0000012178
弁論	0000012213
引用	0000000540
引致	0000000524
引証	0000000515
強制	0000002477
強取	0000004024
強襲	0000002465
強迫	0000002715
弾劾	0000009066
当為	0000009998
当該	0000010015
形成	0000003281
形質	0000003263
役務	0000000744
役員	0000013254
役権	0000000743
征服	0000007973
待命	0000008948
待期	0000008781
待遇	0000008797
律令	0000013736
律法	0000013719
後段	0000004186
後見	0000003952
徒弟	0000010462
徒過	0000010212
従物	0000006486
従犯	0000006484
御名	0000002846
御璽	0000002813
復仇	0000011825
復員	0000011650
復権	0000011826
復氏	0000011651	0000011663
復籍	0000011682
復職	0000011675
復讐	0000011672
徴収	0000009464
徴憑	0000009505
徴用	0000009520
徴発	0000009501
徴表	0000009505
徽章	0000002105
心証	0000007548
忌避	0000002210
応訴	0000000821
応諾	0000000825
念書	0000010889
思想	0000005754
怠業	0000008793
急施	0000002311
急迫	0000002338
恐レ	0000000870
恐喝	0000002417
恩給	0000000892
恩赦	0000000900
悪性	0000000047
悪意	0000000040
悪法	0000000051
情状	0000007015
情願	0000006845
意匠	0000000250
意志	0000000217
意思	0000000218
意見	0000000180
慣習	0000001792
慣行	0000001748
慰藉	0000000245
慰謝	0000000245
憫諒	0000011564
憲兵	0000003654
憲政	0000003601
憲法	0000003657
憲章	0000003576
懈怠	0000001169	0000003392
懲役	0000009434
懲戒	0000009435
懲罰	0000009502
成人	0000007892
成年	0000007955
成案	0000007788
成立	0000008014
成規	0000007810
戒具	0000000954
戒厳	0000000977
戒告	0000000997
戒護	0000000981
戦争	0000008241
戦力	0000008355
戦犯	0000008316
戸主	0000004719
戸籍	0000004738
戸長	0000004755
戻税	0000013232
所帯	0000007345
所持	0000007327
所掌	0000007334
所有	0000007409
所為	0000006769
所管	0000007238
所轄	0000007235
扇動	0000008269
手代	0000009855
手当	0000009673
手形	0000009784
手続	0000009861
手金	0000009849
扶助	0000011735
批准	0000011400
承継	0000006885
承認	0000007083
承諾	0000007061
技倆	0000002854
技官	0000001965
技監	0000001966
技能	0000002197
技芸	0000002029
技術	0000002092
技量	0000002854
抄本	0000007198
抑留	0000013534
投票	0000010154
投荷	0000010635
投資	0000010076
抗告	0000003972
抗弁	0000004300
抛棄	0000012284
抵当	0000009759
抵触	0000009742
抹消	0000012868
押印	0000000802
押収	0000000808
押捺	0000000828
担保	0000009147
拇印	0000012233
拐帯	0000001168
拐引	0000000911
拘束	0000004147
拘留	0000004379
拘禁	0000003916
拘置	0000004188
招状	0000007013
招集	0000007006
拠出	0000002820
拷問	0000004344
拿捕	0000009055
持分	0000013216
指令	0000007437
指値	0000005355
指印	0000005466
指名	0000006179
指図	0000005340
指定	0000005938
指揮	0000005509
指示	0000005651
指紋	0000006194
指針	0000005711
捕獲	0000012552
捕虜	0000012793
捕鯨	0000012565
捜査	0000008413
捜索	0000008428
捨子	0000007773
捺印	0000010640
授与	0000006682
授権	0000006566
掌ル	0000009646
掌理	0000007224
掌紋	0000007206
排除	0000011030
掛金	0000001360
掠奪	0000013752
採取	0000005069
採択	0000005132
採決	0000004981
採用	0000005271
接収	0000008088
接受	0000008086
接見	0000008082
控訴	0000004138
控除	0000004037
推定	0000007735
推薦	0000007731
推選	0000007730
措置	0000008690
掲示	0000003227
掲載	0000003167
提供	0000009717
提出	0000009740
提案	0000009674
提訴	0000009753
換価	0000001713
換地	0000001847
援助	0000000788
援用	0000000797
援護	0000000784
損壊	0000008710
損失	0000008731
損害	0000008711
損金	0000008728
携帯	0000003306
摂政	0000008089
摘示	0000009832
撤去	0000009858
撤回	0000009856
擬制	0000002119
擬律	0000002852
支出	0000005677
支庁	0000005795
支店	0000005966
支弁	0000006086
支払	0000006044
支給	0000005522
支配	0000006035
改任	0000001194
改修	0000001125
改印	0000000910
改名	0000001222
改定	0000001174
改廃	0000001198
改悛	0000001127
改正	0000001155
改氏	0000001076
改竄	0000001067
改築	0000001171
改訂	0000001175
攻囲	0000003755
放棄	0000012284
放火	0000012257
放送	0000012361
政令	0000008019
政体	0000007926
政党	0000007936
政府	0000007963
故意	0000003738
故殺	0000004717
故買	0000004861
救助	0000002320
救護	0000002306
教会	0000002405
教員	0000002397
教唆	0000002453
教団	0000002644
教官	0000002423
教授	0000002464
教派	0000002711
教皇	0000002447
教示	0000002463
教科	0000002403
教規	0000002425
教誨	0000002406
散会	0000005384
整備	0000007961
整理	0000008011
敷地	0000005516
敷金	0000005511
文官	0000012048
文書	0000012057
文民	0000012087
料金	0000013788
斟酌	0000007542
斡旋	0000000074
断種	0000009097
新株	0000007452
新派	0000007651
新築	0000007623
施工	0000005583	0000008062
施用	0000006773	0000008126
施行	0000005584	0000008063
施設	0000005728
旅券	0000013834
旅客	0000013827	0000013832
旅費	0000013839
旗国	0000002065
既決	0000002031
既遂	0000002114
日商	0000010708
日当	0000010713
日時	0000010683
日歩	0000011461
旧派	0000002337
昇任	0000007084
昇格	0000006834
昇給	0000006861
昇進	0000007030
時価	0000005485
時効	0000005585
時短	0000005774
暖簾	0000010980
暴動	0000012447
暴行	0000012301
曳船	0000000711
更地	0000005382
更改	0000003811
更新	0000004061
更正	0000004067
更生	0000004068
書記	0000007241
書証	0000007335
書面	0000007399
曽孫	0000008481
替地	0000001245
替銭	0000001244
月払	0000009653
月掛	0000009647
月賦	0000003436
有効	0000013349
有罪	0000013352
服制	0000011679
服務	0000011692
服役	0000011652
朗読	0000014047
期日	0000002082
期間	0000001963
期限	0000002045
未ダ	0000000445
未決	0000012899
未満	0000012958
未遂	0000012907
本刑	0000012810
本則	0000012823
本家	0000012809
本店	0000012825
本文	0000012834	0000012839
本案	0000012796
本権	0000012811
本法	0000012836
本省	0000012817
本籍	0000012819
本訴	0000012822
本証	0000012818
本邦	0000012835
本部	0000012833
材料	0000005280
村長	0000008742
条件	0000006891
条例	0000007228
条理	0000007225
条約	0000007207
条規	0000006853
条項	0000006920
林道	0000013869
果実	0000001393
査定	0000005370
査証	0000005359
栄典	0000000721
校長	0000004191
株主	0000001593
株券	0000001548
株式	0000001557
格付	0000001308
案件	0000000115
械具	0000000954
棄児	0000002075	0000007773
棄却	0000001986
棄子	0000007773
棄権	0000002044
森林	0000007703	0000007711
検事	0000003552
検問	0000003686
検定	0000003633
検察	0000003538
検挙	0000003484
検数	0000003600
検束	0000003618
検査	0000003525
検案	0000003446
検疫	0000003458
検真	0000003598
検視	0000003551
検証	0000003575
検認	0000003642
検量	0000003723
検閲	0000003463
業務	0000002723
極印	0000004426
概算	0000001068
標示	0000011518
標章	0000011540
標識	0000011520
模造	0000013213
権利	0000003688
権力	0000003725
権原	0000003500
権威	0000003449
権益	0000003459
権能	0000003643
権限	0000003501
機械	0000001951
機長	0000002177
機関	0000001964
檀徒	0000009134
欠ク	0000001275
欠員	0000003393
欠席	0000003424
欠格	0000003396
欠缺	0000003498
欠陥	0000003404
次官	0000005504
欺罔	0000002261
正当	0000007935
正文	0000007990
正本	0000007994
正条	0000007887
正犯	0000007960
正義	0000007811
正規	0000007809
正誤	0000007843
武力	0000011996
武器	0000011634
武官	0000011626
歯舞	0000011198
歳入	0000005162
歳出	0000005074
歳費	0000005240
死亡	0000006093
死体	0000005756
死刑	0000005563
死法	0000006091
死票	0000006077
死罪	0000005623
死者	0000005669
死胎	0000005757
残業	0000005398
毀傷	0000002104
毀損	0000002165
毀棄	0000001982
母子	0000012658
母性	0000012719
母権	0000012570
母法	0000012787
母系	0000012566
毒物	0000010283
毒薬	0000010362
毛上	0000003388
氏名	0000006178
民事	0000012969
民兵	0000013013
民有	0000013020
民法	0000013014
水葬	0000007733
水道	0000007739
水銀	0000007719
水防	0000007754
永住	0000000705
求償	0000002321
求刑	0000002301
汚損	0000000871
汚染	0000000867
汚水	0000000866
汚濁	0000000874
汚穢	0000000891
池沼	0000009211
決定	0000003432
決済	0000003409
決算	0000003411
決裁	0000003410
決議	0000003405
沖縄	0000000859
没収	0000012769
没取	0000012768
河川	0000001447
治安	0000009163
治癒	0000009331
治験	0000009207
法人	0000012334
法令	0000012535
法例	0000012536
法典	0000012446
法務	0000012476
法学	0000012266
法家	0000012259
法度	0000011183
法廷	0000012382
法律	0000012491
法文	0000012474
法曹	0000012362
法服	0000012471
法案	0000012235
法源	0000012299
法王	0000012256
法益	0000012251
法科	0000012258
法系	0000012296
法規	0000012283
法諺	0000012300
法貨	0000012260
派出	0000011150
派遣	0000011117
流刑	0000013756	0000013884
流布	0000013886
流用	0000013776
流罪	0000013885
流質	0000013757
浄水	0000007031
浮標	0000011933
浴場	0000013533
海員	0000000912
海岸	0000000937
海損	0000001166
海法	0000001215
海船	0000001160
海難	0000001184
浸害	0000007442
浸水	0000007567
消却	0000006858
消費	0000007120
消防	0000007176
消除	0000007012
淫行	0000000505
混同	0000004938
混和	0000004946
添付	0000009979
清算	0000007851
減価	0000003466
減俸	0000003658
減免	0000003684
減刑	0000003496
減反	0000003622
減税	0000003603
減給	0000003483
減縮	0000003573
減資	0000003554
減軽	0000003497
測量	0000008579
港湾	0000004399
港長	0000004192
満会	0000012886
満期	0000012887
準則	0000006742
準婚	0000006724
準拠	0000006711
準正	0000006739
準用	0000006765
溯及	0000008553
滅却	0000013155
滅失	0000013156
滌除	0000009835
漁場	0000002824
漁業	0000002784
漁港	0000002810
漁船	0000002832
漏泄	0000013951	0000013974
漏洩	0000013951	0000013974
濫用	0000013627
火葬	0000001462
災害	0000004951
点検	0000009914
為替	0000001689
無効	0000013056
無尽	0000013084
無罪	0000013067
無辜	0000013055
焼損	0000007057
焼燬	0000006852
照会	0000006788
煽ル	0000000036
煽動	0000008269
父権	0000011702
父母	0000011945
父系	0000011699
版権	0000011234
牙保	0000001615
牧野	0000012564
物件	0000011827
物品	0000011868
物権	0000011828
物税	0000011855
物納	0000011867
物証	0000011849
物資	0000011848
牴触	0000009742
特例	0000010377
特則	0000010232
特権	0000010460
特約	0000010361
特許	0000010429
特赦	0000010219
犯ス	0000000855
犯人	0000011293
犯則	0000011276
犯意	0000011213
犯罪	0000011241
独占	0000010229
