メ	0000004374
夢	0000004532
島	0000003304
影	0000000684
快	0000000552
愛	0000000001
格	0000000632
橋	0000001003
盲	0000004424
眼	0000004374
罰	0000003667	0000004222
聾	0000004743
脳	0000003577
色	0000000235
閾	0000000146
項	0000001334
AA	0000000101	0000000324
AI	0000000321	0000002376
AQ	0000000327	0000001992	0000002234
AR	0000000323	0000000668
CA	0000002573
CH	0000002757
CT	0000001957
DA	0000003689
DM	0000003374
DQ	0000003214	0000003681
DV	0000003234	0000003423
EP	0000004519
HD	0000002987
IQ	0000000009	0000003059
KR	0000001173	0000001229
LD	0000000431	0000000642
LF	0000004762
MA	0000002615
MR	0000000413	0000003975
nm	0000003476
OR	0000000505
OT	0000004847
PT	0000004964
p値	0000003855
RT	0000003777
SD	0000003906
SM	0000002747
SR	0000000366
ST	0000004828
TO	0000002936
UG	0000004022	0000004524
UP	0000003307
VR	0000003666	0000003941
アイ	0000000001
イキ	0000000146
イシ	0000000154	0000000155
イト	0000000210
イロ	0000000235
ウソ	0000000296
カイ	0000000552
カク	0000000632
カゲ	0000000684
カゴ	0000000687
カチ	0000000722
カナ	0000005014
キド	0000000927
ケリ	0000005037
コウ	0000001334
コシ	0000001482
ザゾ	0000005044
シキ	0000001755	0000001756
シサ	0000001859
シヤ	0000001999
ジカ	0000001716
ジガ	0000001717
ジコ	0000001800
ジチ	0000001904
ソシ	0000002831
チイ	0000003017
デマ	0000003278
トウ	0000003304
ノウ	0000003577
ハブ	0000003711
ハム	0000003717
ハル	0000005104
バツ	0000003667	0000004222
ヒト	0000003864
ヒユ	0000003886
ビネ	0000005112
ピコ	0000003829	0000004160
ピサ	0000003833
フロ	0000004069
ベム	0000005141
ペコ	0000004160
ホジ	0000004232
マレ	0000005160
ミラ	0000005166	0000005167
メル	0000004411
モウ	0000004424
ユメ	0000004532
ヨミ	0000004577
ラタ	0000005183
リボ	0000005186
ロウ	0000004743
上丘	0000002206
上音	0000002196
下丘	0000000630
不安	0000003934
不快	0000000552	0000003966
世代	0000002672
世論	0000002707	0000004579
中耳	0000003089
中脳	0000003108
中隔	0000003081
主訴	0000002147
乱視	0000004603
交絡	0000001452
人格	0000002326
体型	0000002878
体感	0000002875
体質	0000002886
